LocationLatitude,LocationLongitude,prolific_id,age,gender,gender_3_TEXT,race,marital_status,,household_income,politics,dog_neu_moral_1,dog_neu_correct_1,dog_neu_similar_1,sexsim_neu_moral_1,sexsim_neu_correct_1,sexsim_neu_similar_1,incest_neu_moral_1,incest_neu_correct_1,incest_neu_similar_1,chicken_neu_moral_1,chicken_neu_correct_1,chicken_neu_similar_1,lifeboat_neu_moral_1,lifeboat_neu_correct_1,lifeboat_neu_similar_1,footb_neu_moral_1,footb_neu_correct_1,footb_neu_similar_1,electric_neu_moral_1,electric_neu_correct_1,electric_neu_similar_1,village_neu_moral_1,village_neu_correct_1,village_neu_similar_1,dog_memrate,sexsim_memrate,incest_memrate,chicken_memrate,lifeboat_memrate,footb_memrate,electric_memrate,village_memrate,FoMO1_1,FoMO1_2,FoMO1_3,FoMO1_4,FoMO1_5,FoMO2_1,FoMO2_2,FoMO2_3,FoMO2_4,FoMO2_5,FoMO2_6,ih1_1,ih1_2,ih1_3,ih1_4,ih1_5,ih1_6,ih2_1,ih2_2,ih2_3,ih2_4,ih2_5,ih2_6,ih3_1,ih3_2,ih3_3,ih3_4,ih3_5,ih4_1,ih4_2,ih4_3,ih4_4,ih4_5,,info_type2,Scen1,Scen2,Scen3,Scen4,Scen5,Scen6,Scen7,Scen8
33.4308,-79.3235,5ede22703409e1042973a050,45,Male,,White,Married,,"$80,001 - $100,000",Slightly Liberal,100,50,0,100,50,0,100,50,0,100,50,0,100,50,0,0,50,0,0,50,0,100,50,0,8,8,10 - I completely remember my responses,7,6,4,5,8,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Moderately true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,,neutral,dog,village,lifeboat,chicken,sexsim,electric,incest,footb
28.1951,-81.6062,60cb3c4b9454f7a196355088,36,Male,,Black or African American,Married,,"$80,001 - $100,000",Moderate,-100,51,0,-100,0,0,-100,0,0,-100,0,0,0,27,0,-84,46,0,-100,0,0,10,29,0,10 - I completely remember my responses,7,10 - I completely remember my responses,10 - I completely remember my responses,8,10 - I completely remember my responses,6,7,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,,neutral,footb,sexsim,dog,lifeboat,chicken,village,electric,incest
27.7889,-82.7192,603554811339278491ecef59,39,Male,,White,Married,,"$100,001 or over",Moderate,-49,68,70,-75,75,75,-75,90,22,-83,85,87,25,17,17,-90,13,14,-100,100,100,-100,100,100,4,8,7,7,8,8,10 - I completely remember my responses,6,Moderately true of me,Moderately true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Very true of me,Slightly true of me,Very true of me,Slightly true of me,Not at all true of me,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Strongly disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,incest,lifeboat,footb,sexsim,dog,electric,village,chicken
38.894,-77.0365,5dd5db1ded7ea4574c7bc996,28,Male,,Black or African American,Single,,"$60,001 - $80,000",Liberal,-100,68,0,36,28,33,46,26,28,-100,100,0,-31,70,65,19,51,37,62,74,32,50,63,25,5,6,4,6,3,5,7,6,Very true of me,Very true of me,Slightly true of me,Not at all true of me,Not at all true of me,Very true of me,Slightly true of me,Moderately true of me,Moderately true of me,Slightly true of me,Not at all true of me,Disagree,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,,neutral,electric,village,lifeboat,sexsim,dog,chicken,footb,incest
37.2117,-93.299,5f988a053b4bf5186a5d6693,54,Male,,White,Married,,"$60,001 - $80,000",Slightly Conservative,-89,21,1,-47,23,0,-90,5,7,-25,23,0,67,20,0,-100,22,2,-50,26,0,31,94,13,4,3,6,1 - I do not remember my responses at all,3,3,4,5,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,,neutral,village,incest,footb,dog,sexsim,lifeboat,chicken,electric
40.7122,-89.6283,5e9c4666d28cb0023c8d43a5,65,Male,,White,Single,,"$80,001 - $100,000",Moderate,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,-100,0,0,-100,0,0,-100,0,0,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,dog,footb,incest,electric,lifeboat,village,sexsim,chicken
38.2539,-85.76,5f274dae0be92b531a1bb16d,37,Male,,White,Single,,"$40,001 - $60,000",Moderate,0,0,0,100,0,0,-100,100,0,100,0,0,-100,0,0,-100,0,0,-100,100,0,-100,100,0,8,8,8,8,8,8,8,8,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,dog,electric,village,incest,chicken,sexsim,lifeboat,footb
46.8154,-92.1952,605a61833c69e6bf7a623dc3,25,Male,,White,Single,,"$60,001 - $80,000",Slightly Liberal,100,0,0,29,0,0,-54,35,31,34,0,0,100,15,18,6,45,41,13,55,53,100,66,59,6,6,6,7,6,6,6,7,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Not at all true of me,Very true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,chicken,dog,sexsim,village,electric,incest,lifeboat,footb
35.0352,-76.7016,56d857ad4a9be1000a53af36,39,Female,,White,Married,,"$20,001 - $40,000",Moderate,-62,9,10,-100,0,0,-100,0,6,-100,0,15,-39,71,30,-61,16,8,-31,20,20,-89,15,7,7,10 - I completely remember my responses,9,10 - I completely remember my responses,5,6,6,6,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,,neutral,lifeboat,sexsim,electric,footb,village,dog,chicken,incest
26.9901,-82.0947,60bab9f865afc7f8435a99d8,42,Female,,White,Married,,"$100,001 or over",Strongly Liberal,-100,100,0,-100,100,0,-100,100,0,-100,100,0,36,100,0,47,100,0,89,100,0,-56,100,0,6,5,7,8,7,5,2,6,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Agree,,neutral,sexsim,chicken,incest,footb,lifeboat,village,electric,dog
43.1205,-89.3523,55c4fc3dfdf99b559867a416,30,Female,,White,Married,,"$80,001 - $100,000",Strongly Liberal,-100,10,0,-60,13,0,-40,19,11,-81,28,2,-10,25,15,-15,30,6,-50,40,7,15,17,5,8,4,6,7,3,3,5,7,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Disagree,Strongly disagree,Disagree,Neither agree nor disagree,Agree,Strongly disagree,Strongly disagree,,neutral,footb,dog,chicken,lifeboat,incest,electric,village,sexsim
37.751,-97.822,5bad1bebeb075f0001000339,62,Female,,White,Married,,"$40,001 - $60,000",Strongly Conservative,-84,83,81,-100,100,75,-99,100,0,-99,100,2,54,72,83,23,59,45,-99,99,24,-100,79,75,7,10 - I completely remember my responses,8,10 - I completely remember my responses,9,6,10 - I completely remember my responses,7,Moderately true of me,Very true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Disagree,Strongly agree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,lifeboat,footb,electric,chicken,sexsim,incest,dog,village
38.7987,-90.5034,64469d2ac973c7b37d8e5a53,64,Female,,Black or African American,Separated or Divorced,,"$100,001 or over",Moderate,-80,83,0,-100,96,0,-100,100,0,-100,100,0,-100,95,0,-100,100,0,-100,80,1,-100,98,0,9,9,9,9,9,9,9,9,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,,neutral,electric,lifeboat,dog,sexsim,village,footb,incest,chicken
42.6734,-82.7736,616d6463aa6ae2ee832b3804,34,I prefer not to answer,,White,I prefer not to answer,,I prefer not to answer,Moderate,-30,55,16,-10,54,13,-30,60,17,-60,20,19,0,52,19,-18,51,14,-36,50,15,0,50,34,6,5,6,6,5,6,6,4,Moderately true of me,Moderately true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,,neutral,incest,chicken,village,dog,electric,footb,sexsim,lifeboat
41.9032,-87.6383,627161ec9a2c16ab6496e364,23,Male,,White,Single,,"$20,001 - $40,000",Liberal,-24,37,43,-5,16,44,-6,17,26,-7,25,32,0,44,41,-26,6,35,-15,10,46,-3,16,34,6,4,3,5,3,4,5,2,Very true of me,Very true of me,Very true of me,Moderately true of me,Very true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,neutral,footb,electric,sexsim,village,dog,chicken,lifeboat,incest
31.6064,-94.658,640cd020656929eeb856a443,62,Male,,Black or African American,Married,,"$100,001 or over",Liberal,-100,0,0,-73,15,14,-100,51,0,-99,1,1,2,51,31,1,50,50,-79,14,9,-100,100,70,4,5,10 - I completely remember my responses,4,4,6,4,4,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,village,incest,lifeboat,electric,footb,sexsim,chicken,dog
41.7892,-88.262,5ecd6f9376cf970c5229073f,19,Male,,White,Single,,"$40,001 - $60,000",Strongly Liberal,26,60,77,-39,58,38,-62,30,72,20,0,29,28,38,35,30,65,63,-37,66,62,18,60,62,6,7,3,9,2,10 - I completely remember my responses,5,5,Extremely true of me,Extremely true of me,Extremely true of me,Slightly true of me,Very true of me,Very true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly disagree,Neither agree nor disagree,,neutral,chicken,village,footb,incest,electric,dog,sexsim,lifeboat
36.5491,-82.5584,615224b6fec95dfc43439c28,74,Male,,White,Married,,"$100,001 or over",Liberal,0,30,50,75,75,50,-90,80,90,-75,80,60,30,85,65,-100,100,90,-100,100,100,60,95,95,1 - I do not remember my responses at all,1 - I do not remember my responses at all,2,1 - I do not remember my responses at all,2,2,3,1 - I do not remember my responses at all,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,electric,sexsim,chicken,lifeboat,incest,footb,dog,village
40.9266,-74.1818,5ca73ac06fa13f00189cbe17,58,Male,,White,Separated or Divorced,,"$20,001 - $40,000",Liberal,-54,12,18,-38,77,19,-37,69,27,15,69,32,-53,75,29,-19,88,30,-23,76,28,36,21,21,2,3,7,8,2,3,7,4,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Slightly true of me,Moderately true of me,Slightly true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,,neutral,chicken,incest,lifeboat,footb,village,sexsim,electric,dog
43.0382,-87.91,605ecd69c2dcf55416af0f6c,24,Female,,Black or African American,Single,,"Under $20,000",Liberal,-100,0,0,-100,0,0,-100,0,0,-100,0,0,-50,0,0,-45,0,0,-39,0,0,20,0,0,8,7,8,7,5,5,5,5,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,,neutral,incest,footb,chicken,electric,dog,lifeboat,village,sexsim
41.4285,-72.0617,5f3d5becc9088f0e8303b944,26,Female,,White,Married,,"$100,001 or over",Slightly Liberal,-100,75,80,-56,60,40,-100,81,80,-88,60,75,16,54,37,-17,44,38,-12,44,47,-43,56,55,7,8,10 - I completely remember my responses,10 - I completely remember my responses,6,5,5,6,Moderately true of me,Moderately true of me,Slightly true of me,Not at all true of me,Slightly true of me,Very true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,,neutral,sexsim,lifeboat,electric,chicken,incest,village,footb,dog
33.9449,-117.3834,5df39c6805620526e328a329,25,Female,,Hispanic and/or Latin,Cohabited,,"$40,001 - $60,000",Moderate,-73,61,24,-9,7,11,-100,77,14,-30,29,16,-17,50,19,-19,27,28,-68,33,23,-36,38,18,3,5,5,2,3,2,2,4,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,lifeboat,electric,sexsim,chicken,footb,dog,village,incest
42.375,-70.9756,58db227dc207720001e2f63a,57,Male,,White,Separated or Divorced,,"$60,001 - $80,000",Slightly Liberal,34,35,22,-27,28,61,-30,45,22,-32,59,61,-55,56,67,-65,64,60,28,12,19,16,37,36,4,3,5,4,6,8,7,5,Moderately true of me,Moderately true of me,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree,Strongly disagree,Disagree,,neutral,village,sexsim,dog,incest,lifeboat,electric,chicken,footb
39.9664,-75.1685,60109ec41bb0de422378c301,48,Male,,Black or African American,Single,,"$40,001 - $60,000",Strongly Liberal,-79,93,91,-70,89,92,-32,94,92,-71,89,90,-16,90,90,-1,98,88,1,92,91,-2,92,91,8,9,9,8,8,7,8,9,Extremely true of me,Extremely true of me,Slightly true of me,Slightly true of me,Moderately true of me,Moderately true of me,Moderately true of me,Moderately true of me,Moderately true of me,Slightly true of me,Moderately true of me,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,,neutral,dog,village,incest,sexsim,chicken,lifeboat,electric,footb
27.8044,-82.2759,572f676f3c27e7000d0b3f9b,29,Female,,Black or African American,Single,,"$20,001 - $40,000",Strongly Liberal,80,0,20,-16,32,17,-33,13,33,45,69,10,-24,18,20,14,77,39,55,66,64,45,17,39,6,4,8,4,7,8,8,8,Slightly true of me,Moderately true of me,Slightly true of me,Slightly true of me,Moderately true of me,Moderately true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,,neutral,footb,chicken,village,dog,sexsim,incest,lifeboat,electric
38.2977,-76.5324,5dd9923922749791b319fc19,39,Male,,"American Indian or Alaska Native,Black or African American,Hispanic and/or Latin,White",Married,,"$100,001 or over",Strongly Liberal,-100,100,100,-100,100,100,-100,100,100,-100,100,100,-100,100,100,-100,50,50,-100,50,0,-100,50,50,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,footb,dog,incest,village,lifeboat,chicken,sexsim,electric
,,5e9310d77d6dc1000baa5ee7,28,Female,,White,Cohabited,,"$20,001 - $40,000",Slightly Liberal,-97,15,0,-100,0,0,,,,,,,75,17,16,80,14,11,,,,59,38,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,village,dog,sexsim,lifeboat,footb,,,
41.3722,-82.1087,6019a44e01bf1810d777c4f8,60,Female,,White,Married,,"$100,001 or over",Strongly Conservative,-62,51,0,2,51,0,-100,100,0,-100,93,0,1,51,0,-41,70,0,-100,100,0,-100,100,0,6,7,9,8,8,8,8,10 - I completely remember my responses,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Disagree,Strongly disagree,,neutral,incest,lifeboat,footb,village,sexsim,chicken,dog,electric
29.3496,-98.5609,60a2cf0845851125015f4c1e,30,Male,,Hispanic and/or Latin,Separated or Divorced,,"$40,001 - $60,000",Moderate,-64,5,0,-100,0,20,-100,0,0,-90,0,0,15,55,27,-55,15,0,100,0,6,14,26,39,7,7,7,6,7,7,7,7,Slightly true of me,Moderately true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Very true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Agree,Disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Disagree,Strongly disagree,,neutral,lifeboat,sexsim,dog,footb,electric,village,incest,chicken
41.2616,-95.9355,63f7835dff1699d0255a748d,27,Female,,White,Married,,"$40,001 - $60,000",Moderate,-83,33,21,-100,68,2,-100,69,75,-100,67,21,-47,34,32,-100,80,63,-72,41,24,-100,16,12,8,8,7,8,7,6,7,6,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,,neutral,dog,village,footb,lifeboat,incest,sexsim,electric,chicken
29.572,-95.54,63e483b7ce5687612b9df28a,26,Male,,Black or African American,Single,,"$100,001 or over",Moderate,-11,53,39,25,61,65,17,58,57,23,62,63,26,57,58,24,63,64,15,61,66,27,65,71,8,6,7,9,10 - I completely remember my responses,5,8,8,Moderately true of me,Slightly true of me,Very true of me,Very true of me,Moderately true of me,Very true of me,Moderately true of me,Very true of me,Very true of me,Slightly true of me,Very true of me,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,,neutral,village,footb,sexsim,electric,chicken,lifeboat,incest,dog
37.3417,-121.9753,542473a4fdf99b691fb38455,30,Male,,Asian,Single,,"$100,001 or over",Strongly Liberal,-33,36,26,-23,25,21,-27,38,28,-47,40,22,-35,59,34,-32,65,36,-60,71,31,-17,69,22,4,5,4,5,6,4,4,5,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Not at all true of me,Very true of me,Slightly true of me,Slightly true of me,Disagree,Disagree,Agree,Strongly disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,,neutral,sexsim,dog,electric,chicken,village,incest,footb,lifeboat
36.013,-84.2624,60c8b26ef4ba1df86891c91f,38,Female,,White,Married,,"$100,001 or over",Moderate,-26,9,7,-30,15,1,-89,33,6,-58,32,11,-20,11,5,-82,36,10,-42,15,3,-31,8,3,3,3,3,3,3,3,3,3,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Moderately true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,chicken,incest,lifeboat,sexsim,footb,electric,village,dog
,,63f82e311d2a2c2002be81f4,36,Male,,White,Married,,"$60,001 - $80,000",Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,,,,,,,,
